Fecha;Hora;CO;MP10;MP2.5;NO2;Nox;O3;DV;VV;P;RG;UV;T;HR
15/01/2019;01:00;0,2;40;34;;;54;194;1,0;925,6;0;0;24,4;84
15/01/2019;02:00;0,1;37;18;;;60;163;0,9;925,0;0;0;24,0;82
15/01/2019;03:00;0,1;27;18;;;55;182;0,7;924,4;0;0;23,6;84
15/01/2019;04:00;0,1;25;20;;;48;188;0,7;923,9;0;0;23,2;87
15/01/2019;05:00;0,2;33;23;;;29;95;1,6;923,9;0;0;23,2;87
15/01/2019;06:00;0,5;32;28;;;5;65;1,1;924,2;0;0;23,3;85
15/01/2019;07:00;0,5;50;35;;;6;351;0,9;924,6;3;0;23,1;85
15/01/2019;08:00;0,4;32;26;;;17;329;1,2;925,2;72;4;23,8;80
15/01/2019;09:00;0,3;14;12;;;41;328;2,0;925,7;259;13;24,9;69
15/01/2019;10:00;0,3;22;10;;;53;329;2,7;925,6;430;22;25,8;62
15/01/2019;11:00;0,3;24;11;;;65;328;2,8;925,5;602;32;27,0;59
15/01/2019;12:00;0,3;21;17;;;81;328;2,5;925,3;619;34;27,8;58
15/01/2019;13:00;0,3;33;18;;;84;328;2,0;924,8;863;46;29,7;53
15/01/2019;14:00;0,3;40;20;;;109;329;2,1;923,9;970;51;31,5;46
15/01/2019;15:00;0,3;40;23;;;109;321;2,3;923,2;992;52;32,5;42
15/01/2019;16:00;0,3;20;21;;;111;317;2,2;922,7;665;36;32,3;43
15/01/2019;17:00;0,3;38;11;;;108;323;2,6;921,9;526;28;32,3;43
15/01/2019;18:00;0,3;23;11;;;101;330;2,8;921,3;321;17;32,3;41
15/01/2019;19:00;0,3;32;17;;;95;189;1,5;921,7;42;3;29,6;55
15/01/2019;20:00;0,3;20;12;;;81;132;1,0;921,9;67;3;28,0;59
15/01/2019;21:00;0,4;20;3;;;65;133;0,9;923,0;0;0;27,4;58
15/01/2019;22:00;0,6;24;11;;;36;161;0,7;923,6;0;0;27,0;59
15/01/2019;23:00;0,6;32;18;;;30;332;1,9;924,6;0;0;27,4;60
15/01/2019;24:00:00;0,2;38;24;;;67;92;1,9;925,6;0;0;23,1;80
16/01/2019;01:00;0,3;15;5;;;28;777;0,0;924,9;0;0;22,5;86
16/01/2019;02:00;0,3;23;14;;;34;777;0,0;924,8;0;0;22,6;85
16/01/2019;03:00;0,4;23;21;;;15;98;1,0;924,8;0;0;23,2;83
16/01/2019;04:00;0,4;36;24;;;10;777;0,0;925,0;0;0;23,2;82
16/01/2019;05:00;0,4;40;28;;;8;777;0,0;925,1;0;0;22,9;83
16/01/2019;06:00;0,5;32;25;;;5;777;0,0;925,1;0;0;23,2;84
16/01/2019;07:00;0,5;36;28;;;3;97;1,7;925,7;1;0;23,5;82
16/01/2019;08:00;0,6;35;25;;;3;99;1,2;926,3;33;2;23,4;82
16/01/2019;09:00;0,6;43;24;;;7;100;1,3;926,3;135;8;23,9;81
16/01/2019;10:00;0,6;38;24;;;18;108;1,3;925,8;453;22;25,8;73
16/01/2019;11:00;0,5;30;26;;;48;329;1,5;925,6;561;29;28,1;61
16/01/2019;12:00;0,3;35;21;;;73;339;1,5;925,3;675;36;30,1;54
16/01/2019;13:00;0,3;27;23;;;93;329;2,4;925,2;768;41;30,9;52
16/01/2019;14:00;0,3;30;23;;;106;328;2,6;924,7;434;26;30,8;50
16/01/2019;15:00;0,3;36;21;;;97;331;2,1;924,3;332;20;30,8;51
16/01/2019;16:00;0,3;25;11;;;91;322;1,9;923,5;547;30;32,0;46
16/01/2019;17:00;0,2;28;14;;;95;216;1,4;922,9;231;13;31,1;48
16/01/2019;18:00;0,3;23;14;;;51;202;1,1;923,0;134;9;28,2;56
16/01/2019;19:00;0,3;18;1;;;57;315;2,5;923,9;79;5;27,8;55
16/01/2019;20:00;0,2;24;4;;;60;325;2,7;926,0;7;1;23,6;76
16/01/2019;21:00;0,2;8;2;;;50;325;2,1;926,4;0;0;22,1;85
16/01/2019;22:00;0,3;3;1;;;33;325;1,4;926,8;0;0;22,7;78
16/01/2019;23:00;0,3;17;9;;;32;98;2,2;927,9;0;0;23,0;76
16/01/2019;24:00:00;0,2;17;9;;;35;93;1,7;927,8;0;0;22,7;77
17/01/2019;01:00;0,2;14;10;;;24;95;1,6;927,4;0;0;22,4;79
17/01/2019;02:00;0,2;30;20;;;25;102;1,8;926,7;0;0;22,4;78
17/01/2019;03:00;0,2;12;14;;;35;100;1,9;925,8;0;0;21,6;82
17/01/2019;04:00;0,1;18;9;;;40;103;1,3;924,9;0;0;21,9;77
17/01/2019;05:00;0,2;18;6;;;17;111;1,0;924,2;0;0;21,8;78
17/01/2019;06:00;0,2;14;11;;;5;777;0,0;924,1;0;0;21,6;79
17/01/2019;07:00;0,5;18;11;;;3;97;1,4;924,4;2;0;22,0;76
17/01/2019;08:00;0,6;30;18;;;4;100;1,0;924,9;75;4;22,5;75
17/01/2019;09:00;0,7;28;13;;;7;337;1,2;925,5;231;11;24,4;68
17/01/2019;10:00;0,6;27;16;;;18;330;1,5;925,8;462;23;25,5;62
17/01/2019;11:00;0,5;24;14;;;29;328;1,9;926,1;721;36;27,5;54
17/01/2019;12:00;0,4;26;19;;;50;330;1,6;926,1;829;43;29,0;51
17/01/2019;13:00;0,4;44;27;;;75;324;1,7;925,5;1030;52;31,3;44
17/01/2019;14:00;0,3;29;22;;;136;322;1,6;924,6;1074;55;32,6;38
17/01/2019;15:00;0,3;18;18;;;173;341;1,6;923,5;875;45;33,6;36
17/01/2019;16:00;0,2;23;12;;;147;327;2,1;922,4;636;31;33,9;36
17/01/2019;17:00;0,3;26;16;;;89;328;2,0;921,7;375;21;32,5;39
17/01/2019;18:00;0,3;22;10;;;102;228;1,6;921,6;64;3;29,9;49
17/01/2019;19:00;0,3;25;11;;;84;315;2,7;923,0;6;0;23,7;73
17/01/2019;20:00;0,3;13;0;;;41;210;1,0;924,2;9;1;21,0;92
17/01/2019;21:00;0,7;9;4;;;6;76;0,9;924,3;0;0;21,6;94
17/01/2019;22:00;0,6;18;11;;;27;174;0,9;925,2;0;0;21,4;94
17/01/2019;23:00;0,7;24;17;;;6;777;0,0;926,1;0;0;22,1;94
17/01/2019;24:00:00;0,8;29;17;;;2;777;0,0;926,5;0;0;22,5;94
18/01/2019;01:00;0,9;23;31;;;3;150;1,1;926,2;0;0;22,7;93
18/01/2019;02:00;0,9;30;25;;;3;777;0,0;925,5;0;0;22,6;92
18/01/2019;03:00;0,8;38;27;;;5;777;0,0;925,2;0;0;22,5;92
18/01/2019;04:00;0,2;33;17;;;38;185;1,0;925,0;0;0;23,0;87
18/01/2019;05:00;0,1;8;5;;;43;145;1,0;924,8;0;0;23,0;88
18/01/2019;06:00;0,2;15;12;;;34;141;0,9;924,5;0;0;23,0;88
18/01/2019;07:00;0,2;13;5;;;28;198;0,8;924,7;2;0;22,9;87
18/01/2019;08:00;0,3;12;9;;;22;169;1,1;925,0;54;4;23,1;83
18/01/2019;09:00;0,4;20;8;;;35;129;1,2;925,3;172;10;24,4;80
18/01/2019;10:00;0,3;5;6;;;51;192;1,0;925,3;396;21;26,3;72
18/01/2019;11:00;0,3;25;15;;;74;106;1,9;925,0;705;36;27,9;63
18/01/2019;12:00;0,3;27;24;;;88;96;2,0;924,6;933;47;29,6;57
18/01/2019;13:00;0,3;37;33;;;128;101;1,6;924,2;820;43;31,0;53
18/01/2019;14:00;0,2;25;22;;;94;327;2,0;923,6;957;52;32,3;45
18/01/2019;15:00;0,2;17;12;;;98;328;2,4;922,9;892;48;33,0;42
18/01/2019;16:00;0,3;16;15;;;98;322;2,2;921,7;387;22;32,5;41
18/01/2019;17:00;0,3;43;20;;;77;173;1,9;921,7;70;5;29,1;58
18/01/2019;18:00;0,3;21;9;;;80;177;1,6;922,0;78;6;24,9;71
18/01/2019;19:00;0,3;2;0;;;73;185;1,1;921,9;104;6;24,9;65
18/01/2019;20:00;0,4;7;3;;;61;99;1,5;923,0;9;1;25,0;70
18/01/2019;21:00;0,4;23;7;;;40;155;0,7;924,1;0;0;23,8;82
18/01/2019;22:00;0,6;16;11;;;23;145;1,2;924,2;0;0;23,8;83
18/01/2019;23:00;0,5;21;13;;;23;136;0,9;924,0;0;0;23,6;82
18/01/2019;24:00:00;0,5;14;14;;;14;94;1,5;924,6;0;0;24,1;82
19/01/2019;01:00;0,5;38;26;;;12;93;1,5;924,0;0;0;24,0;81
19/01/2019;02:00;0,3;40;26;;;28;103;1,2;923,1;0;0;23,5;78
19/01/2019;03:00;0,3;21;14;;;35;95;1,6;922,7;0;0;23,1;80
19/01/2019;04:00;0,2;29;23;;;35;107;1,1;922,5;0;0;22,8;82
19/01/2019;05:00;0,2;22;13;;;30;123;0,8;922,2;0;0;22,3;85
19/01/2019;06:00;0,3;19;23;;;25;98;1,6;922,1;0;0;22,4;85
19/01/2019;07:00;0,3;23;11;;;19;98;2,0;922,1;1;0;22,2;86
19/01/2019;08:00;0,4;16;10;;;9;106;1,3;922,6;60;4;22,3;86
19/01/2019;09:00;0,5;22;5;;;18;329;1,6;923,1;272;13;24,4;78
19/01/2019;10:00;0,3;11;8;;;53;332;1,5;923,0;609;28;27,7;60
19/01/2019;11:00;0,2;18;7;;;81;339;1,9;922,9;824;40;29,3;53
19/01/2019;12:00;0,3;14;15;;;91;326;2,6;922,6;951;49;31,0;48
19/01/2019;13:00;0,3;29;22;;;98;326;3,2;922,3;1052;55;31,6;47
19/01/2019;14:00;0,3;23;15;;;115;327;2,8;922,0;1083;58;32,6;44
19/01/2019;15:00;0,2;25;12;;;112;329;3,2;921,5;998;53;33,0;41
19/01/2019;16:00;0,2;15;17;;;116;323;2,4;921,0;636;35;32,8;41
19/01/2019;17:00;0,2;19;10;;;114;324;2,5;920,3;770;38;33,9;37
19/01/2019;18:00;0,2;26;17;;;112;316;1,6;919,6;382;20;33,2;37
19/01/2019;19:00;0,2;26;9;;;121;291;1,5;919,4;134;8;32,4;42
19/01/2019;20:00;0,3;45;31;;;144;138;1,6;920,1;12;1;29,7;62
19/01/2019;21:00;0,2;24;9;;;97;179;1,5;921,4;1;0;25,4;68
19/01/2019;22:00;0,3;5;2;;;82;149;1,1;922,2;0;0;24,6;70
19/01/2019;23:00;0,4;7;1;;;62;192;0,7;923,0;0;0;24,9;72
19/01/2019;24:00:00;0,5;17;13;;;47;195;0,9;923,6;0;0;25,1;75
20/01/2019;01:00;0,2;25;13;;;66;199;1,2;924,0;0;0;24,0;78
20/01/2019;02:00;0,1;14;8;;;63;179;1,5;923,9;0;0;22,9;83
20/01/2019;03:00;0,1;13;6;;;60;148;0,9;923,6;0;0;22,2;86
20/01/2019;04:00;0,1;10;4;;;53;120;1,0;922,9;0;0;21,7;90
20/01/2019;05:00;0,2;4;6;;;36;777;0,0;922,7;0;0;21,5;91
20/01/2019;06:00;0,2;11;6;;;37;777;0,0;922,7;0;0;21,8;92
20/01/2019;07:00;0,2;7;7;;;32;777;0,0;922,9;1;0;21,8;91
20/01/2019;08:00;0,2;8;9;;;26;138;0,7;923,7;56;3;22,2;91
20/01/2019;09:00;0,3;15;4;;;35;102;1,4;924,1;302;13;24,8;78
20/01/2019;10:00;0,3;7;11;;;56;110;1,3;924,2;548;26;26,8;65
20/01/2019;11:00;0,2;9;12;;;82;108;1,5;924,2;811;39;28,6;57
20/01/2019;12:00;0,2;26;10;;;113;113;1,6;924,2;950;48;30,5;51
20/01/2019;13:00;0,2;32;26;;;134;326;1,8;923,6;1062;55;31,7;48
20/01/2019;14:00;0,1;17;20;;;106;321;1,7;923,0;772;44;32,3;45
20/01/2019;15:00;0,1;22;15;;;92;323;2,0;922,7;438;27;30,7;48
20/01/2019;16:00;0,3;26;23;;;105;191;2,1;922,7;632;34;29,1;66
20/01/2019;17:00;0,2;30;14;;;86;178;2,2;922,6;472;27;27,4;69
20/01/2019;18:00;0,2;6;3;;;60;187;1,6;922,9;105;8;25,9;77
20/01/2019;19:00;0,2;11;1;;;38;173;1,4;923,3;57;4;24,8;83
20/01/2019;20:00;0,1;2;0;;;35;197;1,1;923,9;10;1;24,6;82
20/01/2019;21:00;0,1;5;4;;;33;149;1,3;924,3;0;0;24,4;83
20/01/2019;22:00;0,2;8;6;;;25;151;1,2;924,7;0;0;24,3;84
20/01/2019;23:00;0,2;23;8;;;21;118;1,3;925,0;0;0;24,2;84
20/01/2019;24:00:00;0,2;10;17;;;23;125;1,4;925,7;0;0;24,4;83
21/01/2019;01:00;0,1;17;5;;;29;110;1,5;925,3;0;0;24,0;84
21/01/2019;02:00;0,2;15;9;;;24;96;1,6;925,2;0;0;24,1;84
21/01/2019;03:00;0,2;15;12;;;29;96;1,6;924,4;0;0;23,8;82
21/01/2019;04:00;0,1;15;9;;;32;98;1,1;923,8;0;0;23,6;83
21/01/2019;05:00;0,2;12;9;;;21;101;1,2;923,3;0;0;23,4;84
21/01/2019;06:00;0,3;19;13;;;4;94;1,3;923,1;0;0;23,2;86
21/01/2019;07:00;0,4;21;14;;;4;95;1,3;923,6;2;0;22,9;85
21/01/2019;08:00;0,6;26;13;;;4;98;1,4;;48;3;23,3;84
21/01/2019;09:00;0,7;15;2;;;9;98;1,6;;311;14;25,3;74
21/01/2019;10:00;0,7;33;0;;;24;106;1,6;925,0;585;27;27,3;65
21/01/2019;11:00;0,4;32;0;;;57;323;1,6;925,1;802;38;29,6;56
21/01/2019;12:00;0,3;26;0;;;89;328;2,5;924,9;950;49;31,1;49
21/01/2019;13:00;0,2;31;2;;;98;322;2,6;924,6;1071;55;32,6;42
21/01/2019;14:00;0,2;15;12;;;101;325;2,9;924,0;1127;60;33,4;38
21/01/2019;15:00;0,2;25;7;;;92;322;2,8;923,3;860;47;33,6;37
21/01/2019;16:00;0,2;14;17;;;93;327;2,6;922,8;942;48;34,0;35
21/01/2019;17:00;0,2;20;6;;;97;322;2,6;922,4;592;31;33,8;36
21/01/2019;18:00;0,2;25;3;;;96;327;2,6;921,9;309;17;33,5;35
21/01/2019;19:00;0,2;18;9;;;82;298;1,5;922,2;67;7;32,5;38
21/01/2019;20:00;0,3;23;9;;;57;197;1,2;923,3;14;1;30,4;56
21/01/2019;21:00;0,3;44;25;;;64;145;1,5;924,2;0;0;27,2;76
21/01/2019;22:00;0,3;30;17;;;53;120;1,2;924,7;0;0;26,8;74
21/01/2019;23:00;0,4;33;21;;;34;186;1,0;925,7;0;0;26,8;72
21/01/2019;24:00:00;0,3;22;20;;;34;140;1,2;926,0;0;0;26,6;68
22/01/2019;01:00;0,3;35;10;;;40;100;1,9;926,1;0;0;26,6;65
22/01/2019;02:00;0,4;27;22;;;38;95;1,6;925,7;0;0;25,8;70
22/01/2019;03:00;0,3;37;25;;;27;101;1,4;925,1;0;0;25,4;73
22/01/2019;04:00;0,2;22;17;;;37;109;1,1;924,6;0;0;24,8;75
22/01/2019;05:00;0,2;17;17;;;39;140;0,7;924,4;0;0;24,3;77
22/01/2019;06:00;0,3;24;19;;;30;777;0,0;924,3;0;0;23,8;79
22/01/2019;07:00;0,4;38;22;;;5;97;1,2;924,5;1;0;23,9;80
22/01/2019;08:00;0,5;28;20;;;6;96;1,1;924,9;41;4;24,6;78
22/01/2019;09:00;;42;22;;;;199;0,8;925,8;246;12;27,0;69
22/01/2019;10:00;0,6;23;23;61;39;58;166;1,1;926,2;535;24;29,0;61
22/01/2019;11:00;0,5;47;37;50;29;140;196;1,3;926,3;723;34;29,8;59
22/01/2019;12:00;0,3;42;38;37;21;159;164;1,3;926,1;935;45;31,5;54
22/01/2019;13:00;0,3;35;34;34;20;165;198;1,0;925,7;461;26;32,0;49
22/01/2019;14:00;0,3;39;28;37;21;183;174;1,1;924,9;730;36;32,6;47
22/01/2019;15:00;0,3;35;27;31;18;130;178;2,1;924,1;284;14;30,9;59
22/01/2019;16:00;0,4;63;42;63;38;62;146;1,3;924,8;25;2;24,0;90
22/01/2019;17:00;0,5;21;3;67;44;30;193;1,2;925,1;23;2;23,7;93
22/01/2019;18:00;0,3;9;2;35;24;30;173;1,3;925,0;185;11;24,5;91
22/01/2019;19:00;0,3;6;1;31;19;40;155;1,4;925,5;113;6;25,5;81
22/01/2019;20:00;0,3;17;9;29;18;35;134;1,5;925,7;38;2;25,2;80
22/01/2019;21:00;0,3;19;9;33;19;23;169;1,0;925,7;0;0;24,4;83
22/01/2019;22:00;0,3;12;8;40;29;17;111;1,5;926,2;0;0;24,7;81
22/01/2019;23:00;0,3;14;12;33;21;18;124;1,1;926,4;0;0;23,9;84
22/01/2019;24:00:00;0,3;20;11;33;21;16;134;1,1;926,4;0;0;23,7;85
23/01/2019;01:00;0,1;23;18;20;12;29;138;1,0;926,5;0;0;23,5;86
23/01/2019;02:00;0,1;25;10;;;31;127;1,2;926,3;0;0;23,7;86
23/01/2019;03:00;0,1;15;15;;;29;97;2,0;925,5;0;0;23,9;84
23/01/2019;04:00;0,1;21;7;;;29;100;1,5;925,2;0;0;23,7;83
23/01/2019;05:00;0,2;11;12;;;14;94;1,1;924,9;0;0;23,5;84
23/01/2019;06:00;0,3;23;16;;;2;97;1,0;924,6;0;0;22,9;86
23/01/2019;07:00;0,4;23;12;;;2;116;1,0;925,1;1;0;22,4;88
23/01/2019;08:00;;25;24;;;;94;1,4;925,6;45;4;23,0;86
23/01/2019;09:00;0,6;39;19;48;50;14;98;1,7;926,4;252;12;24,6;78
23/01/2019;10:00;0,4;27;18;37;29;35;99;2,1;926,6;544;25;26,2;71
23/01/2019;11:00;0,4;32;24;37;26;52;111;1,9;926,6;703;34;28,0;64
23/01/2019;12:00;0,4;44;32;36;24;67;99;1,9;926,3;730;38;28,9;60
23/01/2019;13:00;0,3;21;22;28;17;104;100;1,8;925,7;834;44;30,4;52
23/01/2019;14:00;0,3;34;29;30;18;127;86;1,5;924,7;964;51;31,3;49
23/01/2019;15:00;0,3;29;23;23;13;143;150;1,1;923,9;470;29;32,5;45
23/01/2019;16:00;0,3;39;28;30;17;133;171;1,4;923,1;301;17;31,3;53
23/01/2019;17:00;0,3;45;27;25;14;112;185;1,6;922,4;243;16;29,8;62
23/01/2019;18:00;0,2;32;21;22;13;80;174;2,1;922,8;214;13;28,2;69
23/01/2019;19:00;0,4;25;15;43;25;67;317;1,6;923,6;64;4;25,9;66
23/01/2019;20:00;0,4;16;2;41;23;50;190;1,3;923,6;34;2;26,3;70
23/01/2019;21:00;0,3;34;20;31;17;36;182;1,3;924,5;0;0;25,5;78
23/01/2019;22:00;0,2;25;14;24;14;36;191;1,3;925,0;0;0;24,5;80
23/01/2019;23:00;0,2;51;22;23;13;33;139;1,1;925,6;0;0;24,1;80
23/01/2019;24:00:00;0,3;14;12;25;15;25;110;1,5;925,8;0;0;23,9;81
24/01/2019;01:00;0,3;33;25;42;31;7;341;1,0;926,1;0;0;23,6;81
24/01/2019;02:00;0,3;37;22;45;31;6;72;1,1;925,8;0;0;23,5;84
24/01/2019;03:00;0,3;31;21;36;21;10;123;0,8;924,4;0;0;22,9;85
24/01/2019;04:00;0,3;34;24;41;27;5;123;0,9;923,3;0;0;22,9;86
24/01/2019;05:00;0,3;31;25;41;32;4;97;1,4;923,0;0;0;23,1;85
24/01/2019;06:00;0,4;36;27;45;49;4;102;1,1;923,4;0;0;23,0;84
24/01/2019;07:00;0,5;42;28;41;39;4;132;0,9;924,0;1;0;22,7;86
24/01/2019;08:00;0,6;38;23;43;49;5;144;1,1;924,7;62;3;23,0;85
24/01/2019;09:00;0,4;24;14;38;31;23;144;1,3;925,1;309;13;25,3;73
24/01/2019;10:00;0,5;29;12;52;33;68;115;1,5;925,1;527;23;26,6;66
24/01/2019;11:00;0,4;29;29;46;31;54;117;1,4;925,3;643;30;28,1;62
24/01/2019;12:00;0,4;35;26;44;28;63;193;1,1;925,3;703;35;29,4;58
24/01/2019;13:00;0,4;47;34;48;29;104;160;1,1;924,9;709;37;30,2;55
24/01/2019;14:00;0,4;48;33;43;24;137;130;1,4;924,2;538;28;31,0;52
24/01/2019;15:00;0,4;55;39;48;27;122;116;1,6;923,4;310;18;29,2;59
24/01/2019;16:00;0,4;42;27;41;23;115;106;2,2;923,3;292;16;28,6;57
24/01/2019;17:00;0,5;36;14;61;38;53;339;2,4;924,6;20;2;20,7;89
24/01/2019;18:00;1,0;11;3;97;68;15;110;1,1;923,7;87;6;20,9;94
24/01/2019;19:00;1,0;37;21;91;66;17;141;1,7;923,4;155;9;22,9;93
24/01/2019;20:00;0,6;26;21;60;34;59;117;1,6;924,4;30;2;23,9;74
24/01/2019;21:00;0,7;20;21;66;38;28;116;1,1;924,5;0;0;23,0;77
24/01/2019;22:00;0,4;37;24;45;27;25;143;1,1;924,9;0;0;22,9;82
24/01/2019;23:00;0,6;27;16;39;24;18;120;1,1;925,4;0;0;23,0;82
24/01/2019;24:00:00;0,5;22;17;34;22;15;160;1,1;925,8;0;0;22,9;83
25/01/2019;01:00;0,3;22;21;28;18;17;127;1,3;925,9;0;0;22,8;83
25/01/2019;02:00;0,1;32;18;19;11;24;170;1,0;925,6;0;0;22,6;84
25/01/2019;03:00;0,2;16;12;17;10;24;135;0,9;924,8;0;0;22,4;86
25/01/2019;04:00;0,2;30;12;17;10;24;123;1,1;924,2;0;0;22,5;85
25/01/2019;05:00;0,1;19;16;17;10;25;160;1,0;923,8;0;0;22,2;83
25/01/2019;06:00;0,1;13;8;18;10;23;124;0,8;923,9;0;0;21,7;84
25/01/2019;07:00;0,2;20;9;23;13;17;133;0,8;924,3;0;0;21,8;86
25/01/2019;08:00;0,2;22;19;27;19;15;112;1,1;924,9;10;2;22,2;84
25/01/2019;09:00;0,2;26;17;33;25;16;114;1,1;925,3;99;7;22,3;85
25/01/2019;10:00;0,3;27;14;29;22;31;111;1,4;925,3;537;25;24,8;76
25/01/2019;11:00;0,2;24;18;29;20;53;117;1,7;925,4;487;26;26,1;70
25/01/2019;12:00;0,2;23;17;24;14;77;144;1,3;925,1;508;29;26,9;65
25/01/2019;13:00;0,2;25;17;23;13;82;194;1,2;924,6;324;20;26,8;67
25/01/2019;14:00;0,2;29;20;21;14;50;153;1,8;924,4;626;36;26,0;69
25/01/2019;15:00;0,2;9;2;15;9;61;143;2,0;924,0;496;31;27,0;63
25/01/2019;16:00;0,1;13;11;14;8;57;202;1,6;923,5;384;22;26,8;66
25/01/2019;17:00;0,1;36;17;16;10;45;105;3,6;924,2;44;3;23,2;78
25/01/2019;18:00;0,2;17;15;28;17;46;97;2,6;925,7;7;1;18,5;93
25/01/2019;19:00;0,2;3;1;28;16;44;99;2,3;926,4;4;0;18,6;92
25/01/2019;20:00;0,2;6;2;36;20;38;95;1,6;926,7;2;0;18,2;92
25/01/2019;21:00;0,3;8;4;42;24;29;330;2,4;925,8;0;0;18,2;92
25/01/2019;22:00;0,2;6;5;35;21;33;326;2,0;924,5;0;0;18,4;88
25/01/2019;23:00;0,2;3;2;34;19;28;123;1,0;925,2;0;0;18,6;84
25/01/2019;24:00:00;0,4;9;8;47;26;10;777;0,0;925,8;0;0;18,0;88
26/01/2019;01:00;0,4;17;3;53;37;6;777;0,0;925,6;0;0;17,9;89
26/01/2019;02:00;0,5;19;9;57;51;3;97;1,2;925,5;0;0;18,2;89
26/01/2019;03:00;0,4;22;9;48;32;4;777;0,0;925,1;0;0;17,6;90
26/01/2019;04:00;0,4;20;14;49;37;4;777;0,0;925,0;0;0;17,3;91
26/01/2019;05:00;0,5;21;13;49;42;3;777;0,0;924,6;0;0;17,1;92
26/01/2019;06:00;0,5;17;14;48;56;3;777;0,0;924,5;0;0;16,9;93
26/01/2019;07:00;0,5;22;12;49;58;3;777;0,0;924,7;1;0;16,8;93
26/01/2019;08:00;0,6;23;16;51;80;4;92;1,0;925,5;46;3;17,4;93
26/01/2019;09:00;0,6;25;12;58;80;8;100;1,4;926,0;332;14;20,0;82
26/01/2019;10:00;0,5;32;28;52;54;17;95;2,2;926,7;489;23;19,8;81
26/01/2019;11:00;0,4;23;17;44;34;41;103;1,5;926,9;821;40;22,5;70
26/01/2019;12:00;0,4;18;11;39;27;57;107;1,6;926,4;963;49;25,3;60
26/01/2019;13:00;0,3;14;12;32;20;90;88;1,8;926,0;1085;56;27,3;54
26/01/2019;14:00;0,3;22;12;25;14;124;149;1,4;925,6;848;46;28,4;51
26/01/2019;15:00;0,2;16;10;20;11;117;89;1,6;924,6;627;35;28,8;48
26/01/2019;16:00;0,2;20;14;25;14;94;104;2,1;923,9;227;15;27,9;50
26/01/2019;17:00;0,2;13;6;17;10;77;329;1,7;923,4;599;31;28,2;53
26/01/2019;18:00;0,2;14;3;15;9;74;355;1,7;922,8;394;20;28,5;47
26/01/2019;19:00;0,2;12;9;26;14;72;222;1,4;923,4;20;2;26,0;56
26/01/2019;20:00;0,2;22;12;29;16;59;205;1,0;924,2;8;1;23,1;71
26/01/2019;21:00;0,2;20;14;29;16;46;123;1,6;925,1;1;0;20,2;84
26/01/2019;22:00;0,3;12;9;46;28;24;777;0,0;925,4;0;0;19,2;90
26/01/2019;23:00;0,5;10;7;57;39;8;777;0,0;925,9;0;0;19,6;92
26/01/2019;24:00:00;0,8;20;12;66;65;3;777;0,0;926,3;0;0;20,0;92
27/01/2019;01:00;0,7;24;21;55;51;4;107;1,3;926,1;0;0;20,4;91
27/01/2019;02:00;0,3;23;17;40;23;12;93;1,4;925,9;0;0;21,0;80
27/01/2019;03:00;0,3;15;11;32;18;18;95;1,4;925,5;0;0;20,8;77
27/01/2019;04:00;0,2;12;7;29;16;16;110;0,9;925,3;0;0;20,4;80
27/01/2019;05:00;0,2;17;12;27;15;16;114;1,0;925,2;0;0;19,9;81
27/01/2019;06:00;0,2;21;11;26;14;17;102;1,2;925,1;0;0;19,8;83
27/01/2019;07:00;0,2;18;12;32;18;14;96;1,2;925,3;2;0;20,4;78
27/01/2019;08:00;0,3;14;10;35;25;12;105;1,4;925,9;50;3;20,5;79
27/01/2019;09:00;0,2;10;5;28;22;27;98;1,9;926,5;315;13;22,4;70
27/01/2019;10:00;0,1;7;4;18;13;44;96;2,2;926,6;614;28;24,1;62
27/01/2019;11:00;0,2;9;6;18;12;53;97;1,7;926,5;788;40;26,4;55
27/01/2019;12:00;0,1;4;3;9;5;62;348;2,2;926,2;966;50;28,4;47
27/01/2019;13:00;0,1;17;12;7;4;60;347;2,0;925,9;1104;58;29,9;43
27/01/2019;14:00;0,1;10;5;8;5;63;327;2,8;925,5;801;46;30,2;43
27/01/2019;15:00;0,1;21;11;8;5;65;323;2,5;925,1;831;46;30,9;41
27/01/2019;16:00;0,1;6;10;8;5;60;331;2,1;924,9;455;27;30,2;43
27/01/2019;17:00;0,1;13;6;9;5;58;335;1,9;924,8;510;28;30,1;43
27/01/2019;18:00;0,1;8;5;11;6;60;321;2,3;924,7;305;17;29,4;46
27/01/2019;19:00;0,1;14;6;14;8;60;331;2,6;925,3;79;5;28,1;47
27/01/2019;20:00;0,2;7;1;21;12;49;326;1,7;925,4;25;1;27,1;51
27/01/2019;21:00;0,2;15;4;22;12;47;143;1,3;926,3;0;0;25,6;68
27/01/2019;22:00;0,3;18;17;20;11;52;138;0,9;926,8;0;0;24,8;76
27/01/2019;23:00;0,3;24;12;28;15;41;138;0,8;927,2;0;0;24,6;74
27/01/2019;24:00:00;0,4;15;13;36;19;26;170;0,6;927,3;0;0;24,0;75
28/01/2019;01:00;0,6;28;25;54;39;4;94;1,3;927,3;0;0;23,9;76
28/01/2019;02:00;0,5;21;22;52;38;3;777;0,0;927,2;0;0;22,9;77
28/01/2019;03:00;0,6;32;22;48;49;3;777;0,0;926,9;0;0;22,1;80
28/01/2019;04:00;0,7;34;23;47;53;3;777;0,0;926,5;0;0;21,7;83
28/01/2019;05:00;0,8;38;30;45;69;4;777;0,0;926,5;0;0;21,6;85
